actualTime;quantity
323.184;151980
323.185;151981
323.191;151982
323.193;151983
323.198;151984
323.206;151985
323.218;151986
323.229;151987
323.243;151988
323.244;151989
323.244;151990
323.25;151991
323.252;151992
323.255;151993
323.257;151994
323.258;151995
323.26;151996
323.26;151997
323.263;151998
323.268;151999
323.284;152000
323.284;152001
323.286;152002
323.295;152003
323.296;152004
323.296;152005
323.297;152006
323.304;152007
323.308;152008
323.309;152009
323.311;152010
323.32;152011
323.321;152012
323.322;152013
323.336;152014
323.345;152015
323.35;152016
323.357;152017
323.36;152018
323.375;152019
323.38;152020
323.382;152021
323.392;152022
323.394;152023
323.396;152024
323.396;152025
323.399;152026
323.4;152027
323.404;152028
323.404;152029
323.405;152030
323.41;152031
323.41;152032
323.413;152033
323.416;152034
323.432;152035
323.438;152036
323.44;152037
323.442;152038
323.445;152039
323.446;152040
323.448;152041
323.452;152042
323.453;152043
323.467;152044
323.473;152045
323.478;152046
323.478;152047
323.482;152048
323.493;152049
323.498;152050
323.5;152051
323.504;152052
323.505;152053
323.515;152054
323.522;152055
323.525;152056
323.529;152057
323.543;152058
323.555;152059
323.555;152060
323.561;152061
323.566;152062
323.569;152063
323.571;152064
323.572;152065
323.578;152066
323.582;152067
323.59;152068
323.592;152069
323.595;152070
323.595;152071
323.608;152072
323.61;152073
323.614;152074
323.615;152075
323.619;152076
323.628;152077
323.636;152078
323.637;152079
323.641;152080
323.652;152081
323.655;152082
323.656;152083
323.658;152084
323.659;152085
323.665;152086
323.671;152087
323.673;152088
323.676;152089
323.685;152090
323.686;152091
323.693;152092
323.715;152093
323.716;152094
323.716;152095
323.717;152096
323.721;152097
323.727;152098
323.728;152099
323.73;152100
323.732;152101
323.734;152102
323.742;152103
323.743;152104
323.745;152105
323.747;152106
323.748;152107
323.753;152108
323.758;152109
323.762;152110
323.768;152111
323.774;152112
323.776;152113
323.777;152114
323.784;152115
323.786;152116
323.794;152117
323.795;152118
323.797;152119
323.799;152120
323.803;152121
323.804;152122
323.808;152123
323.809;152124
323.815;152125
323.818;152126
323.821;152127
323.828;152128
323.831;152129
323.832;152130
323.837;152131
323.837;152132
323.845;152133
323.845;152134
323.846;152135
323.854;152136
323.863;152137
323.871;152138
323.876;152139
323.886;152140
323.89;152141
323.899;152142
323.901;152143
323.906;152144
323.916;152145
323.922;152146
323.923;152147
323.925;152148
323.926;152149
323.942;152150
323.947;152151
323.955;152152
323.959;152153
323.964;152154
323.966;152155
323.982;152156
323.985;152157
323.994;152158
324.013;152159
324.015;152160
324.017;152161
324.033;152162
324.033;152163
324.035;152164
324.037;152165
324.044;152166
324.046;152167
324.048;152168
324.061;152169
324.063;152170
324.065;152171
324.067;152172
324.069;152173
324.07;152174
324.071;152175
324.074;152176
324.075;152177
324.088;152178
324.12;152179
324.126;152180
324.127;152181
324.13;152182
324.145;152183
324.146;152184
324.146;152185
324.153;152186
324.161;152187
324.166;152188
324.167;152189
324.167;152190
324.17;152191
324.17;152192
324.176;152193
324.181;152194
324.188;152195
324.188;152196
324.189;152197
324.193;152198
324.198;152199
324.201;152200
324.209;152201
324.211;152202
324.228;152203
324.229;152204
324.23;152205
324.233;152206
324.235;152207
324.237;152208
324.238;152209
324.239;152210
324.259;152211
324.26;152212
324.261;152213
324.264;152214
324.264;152215
324.265;152216
324.27;152217
324.283;152218
324.284;152219
324.287;152220
324.29;152221
324.298;152222
324.298;152223
324.3;152224
324.309;152225
324.309;152226
324.31;152227
324.314;152228
324.318;152229
324.321;152230
324.329;152231
324.333;152232
324.335;152233
324.335;152234
324.336;152235
324.344;152236
324.351;152237
324.353;152238
324.353;152239
324.357;152240
324.37;152241
324.371;152242
324.371;152243
324.374;152244
324.374;152245
324.376;152246
324.38;152247
324.387;152248
324.395;152249
324.397;152250
324.398;152251
324.403;152252
324.41;152253
324.41;152254
324.416;152255
324.416;152256
324.43;152257
324.432;152258
324.433;152259
324.433;152260
324.436;152261
324.441;152262
324.442;152263
324.446;152264
324.448;152265
324.457;152266
324.459;152267
324.466;152268
324.471;152269
324.481;152270
324.481;152271
324.484;152272
324.489;152273
324.489;152274
324.49;152275
324.491;152276
324.5;152277
324.501;152278
324.502;152279
324.505;152280
324.511;152281
324.515;152282
324.516;152283
324.528;152284
324.533;152285
324.542;152286
324.55;152287
324.555;152288
324.557;152289
324.557;152290
324.562;152291
324.569;152292
324.571;152293
324.571;152294
324.574;152295
324.58;152296
324.583;152297
324.597;152298
324.604;152299
324.604;152300
324.607;152301
324.616;152302
324.616;152303
324.638;152304
324.638;152305
324.642;152306
324.645;152307
324.645;152308
324.657;152309
324.666;152310
324.668;152311
324.67;152312
324.673;152313
324.696;152314
324.707;152315
324.713;152316
324.714;152317
324.714;152318
324.715;152319
324.716;152320
324.721;152321
324.722;152322
324.723;152323
324.724;152324
324.73;152325
324.739;152326
324.745;152327
324.754;152328
324.759;152329
324.759;152330
324.763;152331
324.786;152332
324.787;152333
324.789;152334
324.794;152335
324.795;152336
324.814;152337
324.816;152338
324.821;152339
324.824;152340
324.826;152341
324.834;152342
324.835;152343
324.838;152344
324.839;152345
324.844;152346
324.844;152347
324.853;152348
324.854;152349
324.876;152350
324.877;152351
324.88;152352
324.892;152353
324.894;152354
324.894;152355
324.906;152356
324.921;152357
324.923;152358
324.932;152359
324.932;152360
324.937;152361
324.941;152362
324.943;152363
324.945;152364
324.946;152365
324.947;152366
324.948;152367
324.956;152368
324.963;152369
324.97;152370
324.972;152371
324.975;152372
324.98;152373
324.983;152374
325.002;152375
325.007;152376
325.016;152377
325.019;152378
325.019;152379
325.029;152380
325.034;152381
325.04;152382
325.042;152383
325.043;152384
325.056;152385
325.059;152386
325.06;152387
325.061;152388
325.067;152389
325.068;152390
325.08;152391
325.089;152392
325.091;152393
325.095;152394
325.097;152395
325.098;152396
325.1;152397
325.112;152398
325.12;152399
325.128;152400
325.147;152401
325.152;152402
325.164;152403
325.165;152404
325.169;152405
325.169;152406
325.182;152407
325.188;152408
325.192;152409
325.194;152410
325.198;152411
325.202;152412
325.202;152413
325.206;152414
325.207;152415
325.218;152416
325.219;152417
325.221;152418
325.228;152419
325.232;152420
325.232;152421
325.237;152422
325.243;152423
325.251;152424
325.264;152425
325.265;152426
325.266;152427
325.274;152428
325.274;152429
325.278;152430
325.286;152431
325.29;152432
325.297;152433
325.302;152434
325.306;152435
325.314;152436
325.316;152437
325.318;152438
325.318;152439
325.32;152440
325.321;152441
325.322;152442
325.325;152443
325.328;152444
325.333;152445
325.337;152446
325.341;152447
325.342;152448
325.342;152449
325.352;152450
325.353;152451
325.358;152452
325.365;152453
325.366;152454
325.39;152455
325.393;152456
325.399;152457
325.403;152458
325.411;152459
325.413;152460
325.418;152461
325.42;152462
325.423;152463
325.425;152464
325.427;152465
325.43;152466
325.431;152467
325.439;152468
325.441;152469
325.449;152470
325.449;152471
325.451;152472
325.452;152473
325.454;152474
325.459;152475
325.465;152476
325.469;152477
325.47;152478
325.491;152479
325.5;152480
325.501;152481
325.502;152482
325.504;152483
325.513;152484
325.518;152485
325.524;152486
325.525;152487
325.525;152488
325.531;152489
325.534;152490
325.539;152491
325.54;152492
325.545;152493
325.548;152494
325.55;152495
325.551;152496
325.567;152497
325.574;152498
325.576;152499
325.578;152500
325.585;152501
325.594;152502
325.596;152503
325.606;152504
325.61;152505
325.632;152506
325.635;152507
325.648;152508
325.649;152509
325.652;152510
325.665;152511
325.668;152512
325.681;152513
325.694;152514
325.696;152515
325.699;152516
325.699;152517
325.699;152518
325.704;152519
325.705;152520
325.708;152521
325.709;152522
325.709;152523
325.711;152524
325.715;152525
325.72;152526
325.723;152527
325.725;152528
325.726;152529
325.727;152530
325.744;152531
325.752;152532
325.757;152533
325.762;152534
325.768;152535
325.772;152536
325.794;152537
325.795;152538
325.799;152539
325.801;152540
325.806;152541
325.81;152542
325.813;152543
325.817;152544
325.819;152545
325.819;152546
325.826;152547
325.827;152548
325.839;152549
325.847;152550
325.849;152551
325.849;152552
325.851;152553
325.855;152554
325.874;152555
325.88;152556
325.894;152557
325.896;152558
325.896;152559
325.9;152560
325.905;152561
325.906;152562
325.91;152563
325.913;152564
325.916;152565
325.92;152566
325.92;152567
325.925;152568
325.925;152569
325.926;152570
325.928;152571
325.928;152572
325.936;152573
325.94;152574
325.94;152575
325.949;152576
325.952;152577
325.959;152578
325.97;152579
325.971;152580
325.971;152581
325.972;152582
325.974;152583
325.979;152584
325.984;152585
325.986;152586
325.987;152587
325.992;152588
326.007;152589
326.015;152590
326.022;152591
326.026;152592
326.033;152593
326.038;152594
326.038;152595
326.039;152596
326.047;152597
326.048;152598
326.056;152599
326.059;152600
326.059;152601
326.06;152602
326.065;152603
326.068;152604
326.084;152605
326.096;152606
326.098;152607
326.1;152608
326.103;152609
326.108;152610
326.108;152611
326.108;152612
326.111;152613
326.114;152614
326.12;152615
326.126;152616
326.128;152617
326.16;152618
326.172;152619
326.172;152620
326.175;152621
326.181;152622
326.183;152623
326.185;152624
326.188;152625
326.189;152626
326.203;152627
326.206;152628
326.207;152629
326.209;152630
326.218;152631
326.219;152632
326.221;152633
326.224;152634
326.23;152635
326.231;152636
326.232;152637
326.234;152638
326.237;152639
326.249;152640
326.261;152641
326.272;152642
326.278;152643
326.281;152644
326.281;152645
326.282;152646
326.282;152647
326.285;152648
326.289;152649
326.291;152650
326.295;152651
326.297;152652
326.3;152653
326.302;152654
326.304;152655
326.305;152656
326.309;152657
326.313;152658
326.315;152659
326.316;152660
326.316;152661
326.319;152662
326.319;152663
326.319;152664
326.32;152665
326.324;152666
326.352;152667
326.353;152668
326.359;152669
326.359;152670
326.366;152671
326.372;152672
326.376;152673
326.378;152674
326.378;152675
326.379;152676
326.385;152677
326.385;152678
326.385;152679
326.39;152680
326.391;152681
326.399;152682
326.411;152683
326.413;152684
326.427;152685
326.433;152686
326.442;152687
326.443;152688
326.443;152689
326.444;152690
326.451;152691
326.452;152692
326.454;152693
326.458;152694
326.465;152695
326.469;152696
326.474;152697
326.479;152698
326.487;152699
326.487;152700
326.488;152701
326.49;152702
326.491;152703
326.503;152704
326.504;152705
326.51;152706
326.512;152707
326.513;152708
326.516;152709
326.517;152710
326.524;152711
326.524;152712
326.525;152713
326.53;152714
326.534;152715
326.543;152716
326.545;152717
326.552;152718
326.564;152719
326.57;152720
326.57;152721
326.577;152722
326.58;152723
326.583;152724
326.586;152725
326.588;152726
326.595;152727
326.599;152728
326.609;152729
326.61;152730
326.614;152731
326.617;152732
326.618;152733
326.62;152734
326.625;152735
326.635;152736
326.646;152737
326.647;152738
326.665;152739
326.688;152740
326.69;152741
326.696;152742
326.696;152743
326.702;152744
326.704;152745
326.708;152746
326.709;152747
326.711;152748
326.716;152749
326.721;152750
326.726;152751
326.729;152752
326.738;152753
326.743;152754
326.744;152755
326.753;152756
326.757;152757
326.767;152758
326.769;152759
326.773;152760
326.786;152761
326.786;152762
326.789;152763
326.792;152764
326.798;152765
326.801;152766
326.81;152767
326.811;152768
326.811;152769
326.815;152770
326.816;152771
326.816;152772
326.819;152773
326.819;152774
326.82;152775
326.821;152776
326.833;152777
326.834;152778
326.836;152779
326.837;152780
326.845;152781
326.846;152782
326.857;152783
326.858;152784
326.868;152785
326.874;152786
326.883;152787
326.886;152788
326.891;152789
326.892;152790
326.895;152791
326.897;152792
326.9;152793
326.903;152794
326.905;152795
326.92;152796
326.922;152797
326.926;152798
326.933;152799
326.934;152800
326.936;152801
326.946;152802
326.946;152803
326.947;152804
326.95;152805
326.954;152806
326.956;152807
326.97;152808
326.981;152809
326.983;152810
326.986;152811
327;152812
327.006;152813
327.01;152814
327.017;152815
327.019;152816
327.024;152817
327.024;152818
327.029;152819
327.037;152820
327.043;152821
327.045;152822
327.051;152823
327.052;152824
327.052;152825
327.055;152826
327.055;152827
327.06;152828
327.064;152829
327.067;152830
327.07;152831
327.072;152832
327.076;152833
327.076;152834
327.082;152835
327.083;152836
327.085;152837
327.093;152838
327.096;152839
327.103;152840
327.105;152841
327.11;152842
327.124;152843
327.129;152844
327.132;152845
327.134;152846
327.143;152847
327.143;152848
327.15;152849
327.155;152850
327.156;152851
327.161;152852
327.164;152853
327.171;152854
327.171;152855
327.175;152856
327.178;152857
327.186;152858
327.188;152859
327.198;152860
327.206;152861
327.213;152862
327.224;152863
327.231;152864
327.243;152865
327.244;152866
327.259;152867
327.266;152868
327.271;152869
327.271;152870
327.272;152871
327.281;152872
327.283;152873
327.286;152874
327.297;152875
327.298;152876
327.301;152877
327.304;152878
327.311;152879
327.316;152880
327.322;152881
327.333;152882
327.336;152883
327.337;152884
327.339;152885
327.343;152886
327.346;152887
327.355;152888
327.357;152889
327.359;152890
327.368;152891
327.374;152892
327.38;152893
327.382;152894
327.399;152895
327.401;152896
327.402;152897
327.404;152898
327.407;152899
327.413;152900
327.424;152901
327.424;152902
327.444;152903
327.451;152904
327.454;152905
327.457;152906
327.465;152907
327.468;152908
327.469;152909
327.472;152910
327.474;152911
327.482;152912
327.482;152913
327.513;152914
327.519;152915
327.521;152916
327.525;152917
327.525;152918
327.534;152919
327.536;152920
327.545;152921
327.546;152922
327.548;152923
327.55;152924
327.551;152925
327.551;152926
327.551;152927
327.551;152928
327.554;152929
327.558;152930
327.559;152931
327.56;152932
327.572;152933
327.572;152934
327.578;152935
327.585;152936
327.591;152937
327.592;152938
327.615;152939
327.616;152940
327.617;152941
327.624;152942
327.639;152943
327.641;152944
327.645;152945
327.649;152946
327.651;152947
327.654;152948
327.655;152949
327.656;152950
327.658;152951
327.662;152952
327.663;152953
327.665;152954
327.667;152955
327.675;152956
327.675;152957
327.681;152958
327.685;152959
327.686;152960
327.691;152961
327.692;152962
327.705;152963
327.706;152964
327.715;152965
327.715;152966
327.721;152967
327.723;152968
327.728;152969
327.73;152970
327.732;152971
327.733;152972
327.736;152973
327.74;152974
327.763;152975
327.767;152976
327.777;152977
327.801;152978
327.808;152979
327.811;152980
327.817;152981
327.82;152982
327.826;152983
327.826;152984
327.834;152985
327.835;152986
327.839;152987
327.841;152988
327.842;152989
327.852;152990
327.854;152991
327.856;152992
327.859;152993
327.86;152994
327.86;152995
327.86;152996
327.863;152997
327.866;152998
327.867;152999
327.874;153000
327.879;153001
327.882;153002
327.883;153003
327.89;153004
327.892;153005
327.892;153006
327.898;153007
327.907;153008
327.91;153009
327.921;153010
327.922;153011
327.925;153012
327.93;153013
327.932;153014
327.932;153015
327.937;153016
327.951;153017
327.952;153018
327.962;153019
327.963;153020
327.965;153021
327.975;153022
327.976;153023
327.979;153024
327.981;153025
327.982;153026
327.987;153027
327.993;153028
328.01;153029
328.01;153030
328.012;153031
328.018;153032
328.02;153033
328.021;153034
328.025;153035
328.025;153036
328.029;153037
328.031;153038
328.038;153039
328.038;153040
328.041;153041
328.044;153042
328.048;153043
328.049;153044
328.068;153045
328.068;153046
328.08;153047
328.087;153048
328.088;153049
328.09;153050
328.096;153051
328.099;153052
328.105;153053
328.107;153054
328.109;153055
328.111;153056
328.113;153057
328.117;153058
328.123;153059
328.123;153060
328.124;153061
328.129;153062
328.137;153063
328.139;153064
328.139;153065
328.14;153066
328.161;153067
328.162;153068
328.162;153069
328.164;153070
328.17;153071
328.177;153072
328.181;153073
328.196;153074
328.197;153075
328.199;153076
328.204;153077
328.216;153078
328.218;153079
328.219;153080
328.222;153081
328.224;153082
328.233;153083
328.242;153084
328.246;153085
328.249;153086
328.252;153087
328.254;153088
328.255;153089
328.264;153090
328.268;153091
328.276;153092
328.278;153093
328.28;153094
328.287;153095
328.293;153096
328.301;153097
328.304;153098
328.305;153099
328.315;153100
328.318;153101
328.32;153102
328.323;153103
328.326;153104
328.328;153105
328.328;153106
328.331;153107
328.335;153108
328.337;153109
328.349;153110
328.358;153111
328.365;153112
328.371;153113
328.382;153114
328.384;153115
328.385;153116
328.396;153117
328.401;153118
328.403;153119
328.418;153120
328.42;153121
328.437;153122
328.437;153123
328.447;153124
328.447;153125
328.45;153126
328.453;153127
328.459;153128
328.462;153129
328.465;153130
328.47;153131
328.47;153132
328.478;153133
328.479;153134
328.486;153135
328.496;153136
328.497;153137
328.499;153138
328.505;153139
328.506;153140
328.506;153141
328.508;153142
328.513;153143
328.522;153144
328.522;153145
328.532;153146
328.539;153147
328.543;153148
328.543;153149
328.546;153150
328.549;153151
328.556;153152
328.556;153153
328.559;153154
328.56;153155
328.569;153156
328.582;153157
328.585;153158
328.586;153159
328.595;153160
328.595;153161
328.601;153162
328.602;153163
328.608;153164
328.614;153165
328.616;153166
328.616;153167
328.632;153168
328.633;153169
328.636;153170
328.637;153171
328.639;153172
328.644;153173
328.645;153174
328.649;153175
328.656;153176
328.656;153177
328.66;153178
328.663;153179
328.668;153180
328.67;153181
328.67;153182
328.68;153183
328.683;153184
328.683;153185
328.705;153186
328.713;153187
328.715;153188
328.724;153189
328.726;153190
328.734;153191
328.734;153192
328.736;153193
328.738;153194
328.742;153195
328.744;153196
328.746;153197
328.753;153198
328.754;153199
328.755;153200
328.759;153201
328.766;153202
328.769;153203
328.777;153204
328.78;153205
328.788;153206
328.792;153207
328.803;153208
328.81;153209
328.828;153210
328.836;153211
328.851;153212
328.858;153213
328.865;153214
328.87;153215
328.872;153216
328.879;153217
328.882;153218
328.883;153219
328.89;153220
328.894;153221
328.895;153222
328.896;153223
328.905;153224
328.912;153225
328.92;153226
328.922;153227
328.931;153228
328.934;153229
328.936;153230
328.943;153231
328.949;153232
328.959;153233
328.964;153234
328.97;153235
328.973;153236
328.98;153237
328.985;153238
328.986;153239
328.988;153240
328.99;153241
328.993;153242
328.993;153243
328.994;153244
328.998;153245
328.999;153246
329.002;153247
329.018;153248
329.019;153249
329.019;153250
329.022;153251
329.033;153252
329.035;153253
329.039;153254
329.04;153255
329.04;153256
329.043;153257
329.046;153258
329.048;153259
329.059;153260
329.069;153261
329.071;153262
329.075;153263
329.079;153264
329.082;153265
329.084;153266
329.086;153267
329.087;153268
329.089;153269
329.095;153270
329.099;153271
329.104;153272
329.106;153273
329.107;153274
329.109;153275
329.114;153276
329.116;153277
329.123;153278
329.125;153279
329.134;153280
329.136;153281
329.138;153282
329.141;153283
329.141;153284
329.142;153285
329.144;153286
329.152;153287
329.155;153288
329.157;153289
329.159;153290
329.162;153291
329.175;153292
329.188;153293
329.191;153294
329.191;153295
329.194;153296
329.207;153297
329.211;153298
329.212;153299
329.213;153300
329.218;153301
329.238;153302
329.24;153303
329.247;153304
329.251;153305
329.256;153306
329.268;153307
329.272;153308
329.276;153309
329.28;153310
329.283;153311
329.284;153312
329.285;153313
329.285;153314
329.288;153315
329.303;153316
329.309;153317
329.315;153318
329.315;153319
329.338;153320
329.339;153321
329.345;153322
329.35;153323
329.353;153324
329.355;153325
329.355;153326
329.359;153327
329.368;153328
329.377;153329
329.387;153330
329.396;153331
329.4;153332
329.401;153333
329.402;153334
329.403;153335
329.405;153336
329.408;153337
329.408;153338
329.414;153339
329.418;153340
329.422;153341
329.428;153342
329.434;153343
329.448;153344
329.451;153345
329.453;153346
329.454;153347
329.469;153348
329.473;153349
329.473;153350
329.474;153351
329.479;153352
329.482;153353
329.495;153354
329.496;153355
329.5;153356
329.514;153357
329.515;153358
329.525;153359
329.529;153360
329.531;153361
329.532;153362
329.532;153363
329.541;153364
329.574;153365
329.578;153366
329.579;153367
329.586;153368
329.588;153369
329.589;153370
329.61;153371
329.617;153372
329.619;153373
329.62;153374
329.627;153375
329.629;153376
329.637;153377
329.645;153378
329.654;153379
329.661;153380
329.663;153381
329.667;153382
329.671;153383
329.675;153384
329.683;153385
329.685;153386
329.685;153387
329.685;153388
329.686;153389
329.687;153390
329.69;153391
329.697;153392
329.703;153393
329.704;153394
329.705;153395
329.709;153396
329.722;153397
329.731;153398
329.734;153399
329.735;153400
329.755;153401
329.761;153402
329.761;153403
329.765;153404
329.787;153405
329.789;153406
329.792;153407
329.798;153408
329.8;153409
329.802;153410
329.804;153411
329.816;153412
329.826;153413
329.826;153414
329.831;153415
329.832;153416
329.837;153417
329.864;153418
329.868;153419
329.871;153420
329.879;153421
329.885;153422
329.89;153423
329.893;153424
329.899;153425
329.907;153426
329.909;153427
329.91;153428
329.912;153429
329.923;153430
329.924;153431
329.929;153432
329.931;153433
329.941;153434
329.944;153435
329.951;153436
329.966;153437
329.968;153438
329.972;153439
329.972;153440
329.972;153441
329.993;153442
330.003;153443
330.009;153444
330.013;153445
330.014;153446
330.018;153447
330.022;153448
330.023;153449
330.026;153450
330.032;153451
330.035;153452
330.038;153453
330.04;153454
330.047;153455
330.047;153456
330.056;153457
330.057;153458
330.059;153459
330.062;153460
330.065;153461
330.065;153462
330.068;153463
330.076;153464
330.076;153465
330.076;153466
330.078;153467
330.093;153468
330.095;153469
330.096;153470
330.099;153471
330.1;153472
330.1;153473
330.102;153474
330.104;153475
330.105;153476
330.114;153477
330.114;153478
330.118;153479
330.119;153480
330.126;153481
330.129;153482
330.137;153483
330.142;153484
330.142;153485
330.148;153486
330.155;153487
330.168;153488
330.173;153489
330.174;153490
330.177;153491
330.178;153492
330.179;153493
330.197;153494
330.199;153495
330.201;153496
330.211;153497
330.214;153498
330.215;153499
330.217;153500
330.219;153501
330.22;153502
330.221;153503
330.225;153504
330.227;153505
330.229;153506
330.232;153507
330.232;153508
330.235;153509
330.238;153510
330.238;153511
330.239;153512
330.24;153513
330.249;153514
330.257;153515
330.262;153516
330.263;153517
330.266;153518
330.282;153519
330.288;153520
330.306;153521
330.31;153522
330.32;153523
330.322;153524
330.329;153525
330.334;153526
330.345;153527
330.354;153528
330.357;153529
330.358;153530
330.366;153531
330.37;153532
330.37;153533
330.373;153534
330.373;153535
330.38;153536
330.387;153537
330.39;153538
330.395;153539
330.396;153540
330.4;153541
330.403;153542
330.405;153543
330.406;153544
330.409;153545
330.415;153546
330.419;153547
330.421;153548
330.422;153549
330.426;153550
330.426;153551
330.427;153552
330.428;153553
330.429;153554
330.432;153555
330.432;153556
330.436;153557
330.438;153558
330.438;153559
330.441;153560
330.441;153561
330.452;153562
330.458;153563
330.461;153564
330.467;153565
330.469;153566
330.477;153567
330.485;153568
330.493;153569
330.499;153570
330.501;153571
330.508;153572
330.517;153573
330.52;153574
330.523;153575
330.525;153576
330.527;153577
330.53;153578
330.541;153579
330.544;153580
330.547;153581
330.548;153582
330.548;153583
330.553;153584
330.558;153585
330.558;153586
330.565;153587
330.565;153588
330.567;153589
330.579;153590
330.586;153591
330.587;153592
330.588;153593
330.593;153594
330.594;153595
330.599;153596
330.604;153597
330.605;153598
330.611;153599
330.613;153600
330.613;153601
330.615;153602
330.618;153603
330.621;153604
330.628;153605
330.63;153606
330.631;153607
330.638;153608
330.644;153609
330.647;153610
330.67;153611
330.681;153612
330.685;153613
330.701;153614
330.722;153615
330.726;153616
330.732;153617
330.733;153618
330.735;153619
330.738;153620
330.743;153621
330.747;153622
330.747;153623
330.755;153624
330.755;153625
330.765;153626
330.766;153627
330.767;153628
330.772;153629
330.776;153630
330.779;153631
330.781;153632
330.784;153633
330.79;153634
330.8;153635
330.805;153636
330.806;153637
330.818;153638
330.822;153639
330.841;153640
330.842;153641
330.844;153642
330.85;153643
330.861;153644
330.877;153645
330.881;153646
330.883;153647
330.892;153648
330.902;153649
330.919;153650
330.924;153651
330.926;153652
330.941;153653
330.943;153654
330.959;153655
330.96;153656
330.963;153657
330.965;153658
330.976;153659
330.976;153660
330.979;153661
330.984;153662
330.996;153663
331.004;153664
331.004;153665
331.014;153666
331.015;153667
331.017;153668
331.026;153669
331.026;153670
331.038;153671
331.04;153672
331.047;153673
331.051;153674
331.054;153675
331.067;153676
331.069;153677
331.069;153678
331.073;153679
331.077;153680
331.079;153681
331.082;153682
331.082;153683
331.092;153684
331.095;153685
331.098;153686
331.099;153687
331.106;153688
331.109;153689
331.114;153690
331.117;153691
331.117;153692
331.127;153693
331.132;153694
331.133;153695
331.135;153696
331.139;153697
331.155;153698
331.157;153699
331.161;153700
331.162;153701
331.164;153702
331.166;153703
331.167;153704
331.167;153705
331.174;153706
331.175;153707
331.176;153708
331.178;153709
331.179;153710
331.18;153711
331.187;153712
331.188;153713
331.189;153714
331.19;153715
331.201;153716
331.207;153717
331.219;153718
331.221;153719
331.224;153720
331.224;153721
331.235;153722
331.236;153723
331.24;153724
331.247;153725
331.248;153726
331.251;153727
331.255;153728
331.263;153729
331.266;153730
331.268;153731
331.289;153732
331.302;153733
331.303;153734
331.304;153735
331.313;153736
331.314;153737
331.315;153738
331.317;153739
331.326;153740
331.327;153741
331.329;153742
331.331;153743
331.332;153744
331.332;153745
331.332;153746
331.334;153747
331.342;153748
331.342;153749
331.344;153750
331.345;153751
331.348;153752
331.348;153753
331.348;153754
331.349;153755
331.354;153756
331.356;153757
331.356;153758
331.361;153759
331.361;153760
331.363;153761
331.373;153762
331.38;153763
331.385;153764
331.386;153765
331.394;153766
331.394;153767
331.398;153768
331.4;153769
331.402;153770
331.403;153771
331.416;153772
331.427;153773
331.431;153774
331.432;153775
331.433;153776
331.438;153777
331.444;153778
331.444;153779
331.464;153780
331.466;153781
331.486;153782
331.495;153783
331.496;153784
331.502;153785
331.505;153786
331.508;153787
331.519;153788
331.523;153789
331.527;153790
331.531;153791
331.537;153792
331.539;153793
331.541;153794
331.551;153795
331.564;153796
331.571;153797
331.575;153798
331.578;153799
331.58;153800
331.584;153801
331.586;153802
331.59;153803
331.591;153804
331.594;153805
331.597;153806
331.609;153807
331.611;153808
331.617;153809
331.623;153810
331.627;153811
331.652;153812
331.666;153813
331.674;153814
331.68;153815
331.685;153816
331.688;153817
331.691;153818
331.699;153819
331.702;153820
331.708;153821
331.709;153822
331.716;153823
331.717;153824
331.718;153825
331.718;153826
331.731;153827
331.733;153828
331.735;153829
331.743;153830
331.746;153831
331.749;153832
331.752;153833
331.753;153834
331.755;153835
331.766;153836
331.774;153837
331.774;153838
331.781;153839
331.784;153840
331.789;153841
331.789;153842
331.798;153843
331.798;153844
331.799;153845
331.804;153846
331.808;153847
331.811;153848
331.812;153849
331.815;153850
331.822;153851
331.825;153852
331.828;153853
331.829;153854
331.837;153855
331.838;153856
331.842;153857
331.846;153858
331.846;153859
331.847;153860
331.848;153861
331.848;153862
331.848;153863
331.857;153864
331.863;153865
331.878;153866
331.879;153867
331.896;153868
331.901;153869
331.901;153870
331.924;153871
331.93;153872
331.931;153873
331.932;153874
331.933;153875
331.936;153876
331.946;153877
331.946;153878
331.951;153879
331.958;153880
331.964;153881
331.964;153882
331.968;153883
331.971;153884
331.971;153885
331.978;153886
331.982;153887
331.984;153888
331.988;153889
331.992;153890
331.995;153891
332.001;153892
332.009;153893
332.009;153894
332.01;153895
332.013;153896
332.013;153897
332.013;153898
332.015;153899
332.021;153900
332.022;153901
332.028;153902
332.031;153903
332.037;153904
332.038;153905
332.068;153906
332.071;153907
332.075;153908
332.084;153909
332.085;153910
332.095;153911
332.096;153912
332.104;153913
332.105;153914
332.114;153915
332.119;153916
332.126;153917
332.126;153918
332.128;153919
332.133;153920
332.136;153921
332.136;153922
332.137;153923
332.141;153924
332.149;153925
332.158;153926
332.16;153927
332.161;153928
332.161;153929
332.172;153930
332.175;153931
332.188;153932
332.19;153933
332.19;153934
332.192;153935
332.193;153936
332.194;153937
332.195;153938
332.199;153939
332.199;153940
332.2;153941
332.21;153942
332.216;153943
332.217;153944
332.233;153945
332.235;153946
332.252;153947
332.256;153948
332.259;153949
332.262;153950
332.263;153951
332.27;153952
332.271;153953
332.283;153954
332.283;153955
332.285;153956
332.291;153957
332.298;153958
332.299;153959
332.3;153960
332.304;153961
332.309;153962
332.312;153963
332.313;153964
332.325;153965
332.326;153966
332.352;153967
332.354;153968
332.356;153969
332.36;153970
332.362;153971
332.363;153972
332.366;153973
332.368;153974
332.371;153975
332.373;153976
332.373;153977
332.373;153978
